crop_name,location,price,quantity_kg,month,week,year,date,season,demand,is_peak_season
Lady Finger,Thanjavur,44.39,514.3,3,11,2025,2025-03-14,Rabi,Medium,0
Sugarcane,Erode,3.69,582.1,3,11,2025,2025-03-14,Rabi,Medium,0
Chilli,Salem,144.45,569.1,3,11,2025,2025-03-14,Rabi,Low,1
Lady Finger,Madurai,41.15,317.7,3,11,2025,2025-03-15,Rabi,Medium,0
Onion,Chennai,32.53,373.6,3,11,2025,2025-03-15,Rabi,Medium,0
Carrot,Thanjavur,49.27,469.3,3,11,2025,2025-03-16,Rabi,Medium,0
Brinjal,Madurai,28.58,384.0,3,11,2025,2025-03-16,Rabi,Medium,0
Cabbage,Coimbatore,16.35,561.9,3,11,2025,2025-03-16,Rabi,High,0
Cauliflower,Tirunelveli,30.76,516.3,3,11,2025,2025-03-16,Rabi,Medium,0
Onion,Vellore,29.66,702.4,3,11,2025,2025-03-16,Rabi,High,0
Coconut,Dindigul,39.08,266.5,3,11,2025,2025-03-16,Rabi,Low,1
Onion,Erode,37.98,598.2,3,11,2025,2025-03-16,Rabi,Medium,0
Tomato,Coimbatore,37.84,664.2,3,11,2025,2025-03-16,Rabi,Medium,0
Groundnut,Dindigul,77.0,534.7,3,12,2025,2025-03-17,Rabi,Medium,0
Cauliflower,Salem,33.68,759.2,3,12,2025,2025-03-17,Rabi,Medium,0
Sugarcane,Trichy,4.25,258.9,3,12,2025,2025-03-17,Rabi,Medium,0
Lady Finger,Thanjavur,42.59,602.0,3,12,2025,2025-03-17,Rabi,Medium,0
Sugarcane,Salem,3.78,560.0,3,12,2025,2025-03-17,Rabi,Medium,0
Chilli,Coimbatore,143.22,256.2,3,12,2025,2025-03-17,Rabi,Low,1
Lady Finger,Coimbatore,45.72,642.2,3,12,2025,2025-03-17,Rabi,Medium,0
Groundnut,Erode,77.26,567.2,3,12,2025,2025-03-17,Rabi,Medium,0
Coconut,Salem,38.47,524.2,3,12,2025,2025-03-17,Rabi,Low,1
Chilli,Madurai,141.01,353.4,3,12,2025,2025-03-17,Rabi,Low,1
Sugarcane,Chennai,4.07,608.5,3,12,2025,2025-03-17,Rabi,Medium,0
Lady Finger,Coimbatore,46.76,315.4,3,12,2025,2025-03-18,Rabi,Medium,0
Coconut,Dindigul,40.91,413.9,3,12,2025,2025-03-18,Rabi,Low,1
Banana,Erode,47.55,556.9,3,12,2025,2025-03-18,Rabi,Medium,0
Chilli,Thanjavur,149.68,490.9,3,12,2025,2025-03-18,Rabi,Low,1
Lady Finger,Erode,42.14,665.7,3,12,2025,2025-03-18,Rabi,Medium,0
Brinjal,Tirunelveli,29.72,636.1,3,12,2025,2025-03-18,Rabi,Medium,0
Tomato,Dindigul,38.58,437.5,3,12,2025,2025-03-19,Rabi,Medium,0
Groundnut,Erode,69.84,533.3,3,12,2025,2025-03-19,Rabi,Medium,0
Banana,Dindigul,42.81,636.7,3,12,2025,2025-03-19,Rabi,Medium,0
Brinjal,Erode,28.54,617.7,3,12,2025,2025-03-19,Rabi,Medium,0
Sugarcane,Coimbatore,3.76,705.0,3,12,2025,2025-03-19,Rabi,Medium,0
Tomato,Trichy,38.93,404.4,3,12,2025,2025-03-20,Rabi,Medium,0
Cauliflower,Trichy,36.17,544.6,3,12,2025,2025-03-20,Rabi,Medium,0
Brinjal,Coimbatore,30.2,610.9,3,12,2025,2025-03-21,Rabi,Medium,0
Cotton,Coimbatore,54.82,618.2,3,12,2025,2025-03-21,Rabi,Medium,0
Cabbage,Chennai,18.42,416.1,3,12,2025,2025-03-21,Rabi,Medium,0
Sugarcane,Trichy,4.01,735.1,3,12,2025,2025-03-21,Rabi,Medium,0
Onion,Trichy,35.17,546.6,3,12,2025,2025-03-21,Rabi,Medium,0
Cauliflower,Madurai,26.65,405.4,3,12,2025,2025-03-22,Rabi,High,0
Carrot,Vellore,51.63,225.0,3,12,2025,2025-03-23,Rabi,Medium,0
Groundnut,Tirunelveli,73.54,599.6,3,12,2025,2025-03-23,Rabi,Medium,0
Cauliflower,Tirunelveli,32.08,426.8,3,12,2025,2025-03-23,Rabi,Medium,0
Cauliflower,Thanjavur,33.89,782.8,3,12,2025,2025-03-23,Rabi,Medium,0
Coconut,Thanjavur,37.62,392.0,3,12,2025,2025-03-23,Rabi,Low,1
Tomato,Madurai,38.83,373.3,3,12,2025,2025-03-23,Rabi,Medium,0
Cotton,Dindigul,56.39,547.9,3,13,2025,2025-03-24,Rabi,Medium,0
Onion,Thanjavur,30.08,453.5,3,13,2025,2025-03-24,Rabi,Medium,0
Brinjal,Erode,28.92,448.9,3,13,2025,2025-03-25,Rabi,Medium,0
Cabbage,Vellore,16.76,381.6,3,13,2025,2025-03-25,Rabi,High,0
Tomato,Trichy,37.31,734.3,3,13,2025,2025-03-25,Rabi,Medium,0
Banana,Vellore,46.98,500.9,3,13,2025,2025-03-25,Rabi,Medium,0
Banana,Erode,39.92,847.8,3,13,2025,2025-03-25,Rabi,Medium,0
Onion,Tirunelveli,32.73,520.7,3,13,2025,2025-03-26,Rabi,Medium,0
Tomato,Trichy,36.61,339.6,3,13,2025,2025-03-26,Rabi,Medium,0
Onion,Trichy,31.42,373.9,3,13,2025,2025-03-26,Rabi,Medium,0
Sugarcane,Thanjavur,3.69,802.8,3,13,2025,2025-03-26,Rabi,Medium,0
Tomato,Tirunelveli,42.7,720.4,3,13,2025,2025-03-26,Rabi,Medium,0
Groundnut,Thanjavur,76.93,325.7,3,13,2025,2025-03-26,Rabi,Medium,0
Carrot,Thanjavur,51.11,554.2,3,13,2025,2025-03-27,Rabi,Medium,0
Brinjal,Coimbatore,29.77,587.8,3,13,2025,2025-03-27,Rabi,Medium,0
Cotton,Dindigul,62.08,378.5,3,13,2025,2025-03-28,Rabi,Medium,0
Tomato,Salem,34.04,835.8,3,13,2025,2025-03-28,Rabi,Medium,0
Cotton,Coimbatore,55.22,586.5,3,13,2025,2025-03-28,Rabi,Medium,0
Potato,Trichy,27.07,411.6,3,13,2025,2025-03-28,Rabi,Medium,0
Coconut,Madurai,40.49,167.5,3,13,2025,2025-03-28,Rabi,Low,1
Tomato,Chennai,32.29,744.2,3,13,2025,2025-03-29,Rabi,High,0
Potato,Salem,26.99,613.6,3,13,2025,2025-03-29,Rabi,Medium,0
Cabbage,Erode,18.2,554.8,3,13,2025,2025-03-29,Rabi,Medium,0
Banana,Trichy,44.95,162.0,3,13,2025,2025-03-29,Rabi,Medium,0
Chilli,Coimbatore,146.01,455.6,3,13,2025,2025-03-29,Rabi,Low,1
Cabbage,Vellore,20.98,648.3,3,13,2025,2025-03-29,Rabi,Medium,0
Tomato,Erode,37.64,335.9,3,13,2025,2025-03-30,Rabi,Medium,0
Sugarcane,Salem,3.57,388.1,3,13,2025,2025-03-30,Rabi,Medium,0
Onion,Coimbatore,27.99,502.4,3,13,2025,2025-03-30,Rabi,High,0
Groundnut,Vellore,70.57,726.1,3,13,2025,2025-03-30,Rabi,Medium,0
Sugarcane,Vellore,4.2,505.1,3,13,2025,2025-03-30,Rabi,Medium,0
Sugarcane,Coimbatore,3.95,774.6,3,13,2025,2025-03-30,Rabi,Medium,0
Cabbage,Erode,18.95,812.9,3,14,2025,2025-03-31,Rabi,Medium,0
Banana,Coimbatore,40.05,609.0,3,14,2025,2025-03-31,Rabi,Medium,0
Cauliflower,Dindigul,38.38,458.0,4,14,2025,2025-04-01,Zaid,Medium,0
Cotton,Dindigul,57.58,655.4,4,14,2025,2025-04-01,Zaid,Medium,0
Groundnut,Chennai,66.75,500.2,4,14,2025,2025-04-01,Zaid,Medium,0
Coconut,Thanjavur,41.23,410.0,4,14,2025,2025-04-02,Zaid,Low,1
Onion,Erode,33.15,257.8,4,14,2025,2025-04-03,Zaid,Medium,0
Chilli,Coimbatore,111.41,455.8,4,14,2025,2025-04-03,Zaid,Medium,0
Tomato,Dindigul,40.53,397.7,4,14,2025,2025-04-03,Zaid,Medium,0
Rice,Madurai,35.63,497.2,4,14,2025,2025-04-04,Zaid,Medium,0
Onion,Salem,28.11,528.6,4,14,2025,2025-04-04,Zaid,High,0
Sugarcane,Coimbatore,4.07,370.3,4,14,2025,2025-04-04,Zaid,Medium,0
Groundnut,Coimbatore,77.85,587.8,4,14,2025,2025-04-04,Zaid,Medium,0
Brinjal,Vellore,29.82,682.9,4,14,2025,2025-04-06,Zaid,Medium,0
Coconut,Chennai,37.64,444.6,4,14,2025,2025-04-06,Zaid,Low,1
Chilli,Salem,118.86,605.7,4,14,2025,2025-04-06,Zaid,Medium,0
Rice,Coimbatore,34.66,499.5,4,14,2025,2025-04-06,Zaid,Medium,0
Tomato,Vellore,38.22,359.8,4,15,2025,2025-04-07,Zaid,Medium,0
Chilli,Thanjavur,120.03,580.3,4,15,2025,2025-04-07,Zaid,Medium,0
Chilli,Coimbatore,108.49,706.9,4,15,2025,2025-04-07,Zaid,Medium,0
Banana,Vellore,51.6,282.0,4,15,2025,2025-04-07,Zaid,Medium,1
Chilli,Coimbatore,97.31,471.7,4,15,2025,2025-04-08,Zaid,High,0
Sugarcane,Coimbatore,4.2,300.2,4,15,2025,2025-04-08,Zaid,Medium,0
Carrot,Dindigul,54.28,453.7,4,15,2025,2025-04-08,Zaid,Medium,0
Chilli,Erode,94.42,838.4,4,15,2025,2025-04-09,Zaid,High,0
Onion,Salem,35.41,385.3,4,15,2025,2025-04-09,Zaid,Medium,0
Groundnut,Chennai,77.25,667.9,4,15,2025,2025-04-09,Zaid,Medium,0
Rice,Chennai,31.82,484.2,4,15,2025,2025-04-10,Zaid,Medium,0
Cabbage,Thanjavur,18.47,324.5,4,15,2025,2025-04-11,Zaid,Medium,0
Potato,Madurai,20.71,701.6,4,15,2025,2025-04-11,Zaid,High,0
Carrot,Vellore,48.55,374.4,4,15,2025,2025-04-12,Zaid,Medium,0
Potato,Trichy,25.1,538.8,4,15,2025,2025-04-12,Zaid,Medium,0
Coconut,Trichy,40.47,516.5,4,15,2025,2025-04-12,Zaid,Low,1
Cauliflower,Tirunelveli,35.02,646.2,4,15,2025,2025-04-13,Zaid,Medium,0
Tomato,Trichy,32.94,361.3,4,15,2025,2025-04-13,Zaid,High,0
Tomato,Erode,40.74,592.9,4,15,2025,2025-04-13,Zaid,Medium,0
Tomato,Dindigul,37.58,510.3,4,15,2025,2025-04-13,Zaid,Medium,0
Chilli,Chennai,114.22,703.4,4,16,2025,2025-04-14,Zaid,Medium,0
Chilli,Trichy,115.13,494.6,4,16,2025,2025-04-14,Zaid,Medium,0
Coconut,Tirunelveli,36.88,275.9,4,16,2025,2025-04-15,Zaid,Low,1
Lady Finger,Tirunelveli,38.63,655.3,4,16,2025,2025-04-15,Zaid,Medium,0
Cotton,Dindigul,53.52,615.8,4,16,2025,2025-04-15,Zaid,Medium,0
Coconut,Erode,43.59,490.9,4,16,2025,2025-04-16,Zaid,Low,1
Potato,Erode,27.83,632.2,4,16,2025,2025-04-16,Zaid,Medium,0
Sugarcane,Trichy,3.53,522.9,4,16,2025,2025-04-17,Zaid,Medium,0
Cabbage,Dindigul,19.82,527.8,4,16,2025,2025-04-17,Zaid,Medium,0
Lady Finger,Vellore,40.85,474.2,4,16,2025,2025-04-18,Zaid,Medium,0
Groundnut,Vellore,76.47,449.6,4,16,2025,2025-04-18,Zaid,Medium,0
Onion,Dindigul,32.64,427.0,4,16,2025,2025-04-18,Zaid,Medium,0
Brinjal,Vellore,27.96,559.2,4,16,2025,2025-04-18,Zaid,Medium,0
Tomato,Erode,38.42,707.8,4,16,2025,2025-04-19,Zaid,Medium,0
Potato,Coimbatore,26.67,674.5,4,16,2025,2025-04-19,Zaid,Medium,0
Banana,Trichy,57.46,537.3,4,16,2025,2025-04-19,Zaid,Low,1
Lady Finger,Trichy,44.92,608.5,4,16,2025,2025-04-20,Zaid,Medium,0
Cauliflower,Vellore,35.09,458.0,4,16,2025,2025-04-20,Zaid,Medium,0
Banana,Coimbatore,58.68,169.0,4,16,2025,2025-04-20,Zaid,Low,1
Sugarcane,Vellore,4.18,277.4,4,16,2025,2025-04-20,Zaid,Medium,0
Rice,Coimbatore,34.0,540.3,4,16,2025,2025-04-20,Zaid,Medium,0
Rice,Erode,32.61,502.1,4,17,2025,2025-04-21,Zaid,Medium,0
Chilli,Vellore,127.88,138.3,4,17,2025,2025-04-21,Zaid,Medium,0
Chilli,Tirunelveli,112.99,957.3,4,17,2025,2025-04-21,Zaid,Medium,0
Cotton,Coimbatore,54.37,251.9,4,17,2025,2025-04-22,Zaid,Medium,0
Groundnut,Salem,66.19,477.9,4,17,2025,2025-04-22,Zaid,Medium,0
Rice,Chennai,32.65,675.9,4,17,2025,2025-04-22,Zaid,Medium,0
Banana,Chennai,55.16,417.1,4,17,2025,2025-04-23,Zaid,Low,1
Carrot,Tirunelveli,47.69,559.7,4,17,2025,2025-04-23,Zaid,Medium,0
Chilli,Coimbatore,111.0,789.8,4,17,2025,2025-04-24,Zaid,Medium,0
Brinjal,Tirunelveli,28.47,872.9,4,17,2025,2025-04-24,Zaid,Medium,0
Coconut,Dindigul,38.79,376.8,4,17,2025,2025-04-24,Zaid,Low,1
Onion,Tirunelveli,30.31,562.2,4,17,2025,2025-04-24,Zaid,Medium,0
Cauliflower,Trichy,34.39,419.8,4,17,2025,2025-04-25,Zaid,Medium,0
Brinjal,Thanjavur,30.05,573.8,4,17,2025,2025-04-25,Zaid,Medium,0
Potato,Salem,26.77,823.9,4,17,2025,2025-04-25,Zaid,Medium,0
Carrot,Madurai,54.52,822.7,4,17,2025,2025-04-25,Zaid,Medium,0
Cotton,Vellore,55.11,418.2,4,17,2025,2025-04-26,Zaid,Medium,0
Carrot,Salem,54.13,540.3,4,17,2025,2025-04-26,Zaid,Medium,0
Brinjal,Salem,32.91,576.4,4,17,2025,2025-04-26,Zaid,Medium,0
Cauliflower,Tirunelveli,32.51,526.2,4,17,2025,2025-04-27,Zaid,Medium,0
Coconut,Madurai,35.28,389.4,4,17,2025,2025-04-27,Zaid,Low,1
Carrot,Salem,53.13,675.6,4,17,2025,2025-04-27,Zaid,Medium,0
Onion,Madurai,33.07,236.3,4,18,2025,2025-04-28,Zaid,Medium,0
Tomato,Thanjavur,39.19,450.5,4,18,2025,2025-04-28,Zaid,Medium,0
Sugarcane,Dindigul,3.67,726.8,4,18,2025,2025-04-28,Zaid,Medium,0
Rice,Trichy,30.55,262.4,4,18,2025,2025-04-28,Zaid,Medium,0
Tomato,Thanjavur,39.22,624.3,4,18,2025,2025-04-29,Zaid,Medium,0
Cotton,Chennai,46.71,747.1,4,18,2025,2025-04-29,Zaid,High,0
Sugarcane,Coimbatore,3.84,803.7,4,18,2025,2025-04-29,Zaid,Medium,0
Lady Finger,Vellore,40.34,416.1,4,18,2025,2025-04-30,Zaid,Medium,0
Cotton,Dindigul,58.72,606.8,4,18,2025,2025-04-30,Zaid,Medium,0
Sugarcane,Trichy,3.79,362.6,4,18,2025,2025-04-30,Zaid,Medium,0
Coconut,Trichy,37.65,563.1,5,18,2025,2025-05-01,Zaid,Low,1
Cauliflower,Thanjavur,35.18,929.1,5,18,2025,2025-05-01,Zaid,Medium,0
Chilli,Vellore,109.14,816.2,5,18,2025,2025-05-01,Zaid,Medium,0
Cotton,Madurai,55.66,695.1,5,18,2025,2025-05-01,Zaid,Medium,0
Carrot,Chennai,52.3,493.2,5,18,2025,2025-05-01,Zaid,Medium,0
Coconut,Chennai,39.31,369.0,5,18,2025,2025-05-01,Zaid,Low,1
Groundnut,Madurai,67.94,474.1,5,18,2025,2025-05-01,Zaid,Medium,0
Onion,Vellore,30.46,468.9,5,18,2025,2025-05-02,Zaid,Medium,0
Cabbage,Madurai,18.61,511.4,5,18,2025,2025-05-03,Zaid,Medium,0
Carrot,Dindigul,48.16,683.1,5,18,2025,2025-05-04,Zaid,Medium,0
Carrot,Thanjavur,53.29,512.2,5,18,2025,2025-05-04,Zaid,Medium,0
Lady Finger,Thanjavur,44.66,782.6,5,18,2025,2025-05-04,Zaid,Medium,0
Chilli,Madurai,129.44,432.0,5,19,2025,2025-05-05,Zaid,Medium,0
Onion,Erode,32.28,447.6,5,19,2025,2025-05-05,Zaid,Medium,0
Groundnut,Tirunelveli,75.04,344.7,5,19,2025,2025-05-05,Zaid,Medium,0
Sugarcane,Thanjavur,3.7,385.1,5,19,2025,2025-05-06,Zaid,Medium,0
Carrot,Salem,49.58,555.3,5,19,2025,2025-05-06,Zaid,Medium,0
Tomato,Coimbatore,34.54,569.0,5,19,2025,2025-05-06,Zaid,Medium,0
Cauliflower,Trichy,31.43,366.2,5,19,2025,2025-05-07,Zaid,Medium,0
Cotton,Trichy,57.1,661.1,5,19,2025,2025-05-07,Zaid,Medium,0
Coconut,Chennai,38.5,504.6,5,19,2025,2025-05-07,Zaid,Low,1
Coconut,Vellore,34.25,121.3,5,19,2025,2025-05-07,Zaid,Medium,1
Potato,Vellore,25.3,411.6,5,19,2025,2025-05-07,Zaid,Medium,0
Groundnut,Tirunelveli,71.96,657.8,5,19,2025,2025-05-08,Zaid,Medium,0
Cabbage,Erode,19.02,624.7,5,19,2025,2025-05-08,Zaid,Medium,0
Onion,Dindigul,30.1,578.5,5,19,2025,2025-05-09,Zaid,Medium,0
Cabbage,Dindigul,18.75,520.9,5,19,2025,2025-05-09,Zaid,Medium,0
Onion,Tirunelveli,32.06,618.6,5,19,2025,2025-05-10,Zaid,Medium,0
Sugarcane,Chennai,3.22,758.8,5,19,2025,2025-05-11,Zaid,High,0
Rice,Tirunelveli,34.68,736.2,5,20,2025,2025-05-12,Zaid,Medium,0
Carrot,Salem,54.72,549.9,5,20,2025,2025-05-12,Zaid,Medium,0
Rice,Chennai,32.94,640.2,5,20,2025,2025-05-12,Zaid,Medium,0
Rice,Erode,37.19,495.7,5,20,2025,2025-05-12,Zaid,Medium,0
Cauliflower,Chennai,33.0,452.8,5,20,2025,2025-05-13,Zaid,Medium,0
Brinjal,Erode,27.74,451.0,5,20,2025,2025-05-13,Zaid,Medium,0
Lady Finger,Vellore,41.09,670.8,5,20,2025,2025-05-13,Zaid,Medium,0
Brinjal,Dindigul,27.65,648.5,5,20,2025,2025-05-13,Zaid,Medium,0
Lady Finger,Dindigul,36.65,256.4,5,20,2025,2025-05-13,Zaid,High,0
Brinjal,Dindigul,30.99,328.9,5,20,2025,2025-05-13,Zaid,Medium,0
Banana,Dindigul,53.4,497.2,5,20,2025,2025-05-14,Zaid,Low,1
Rice,Tirunelveli,34.59,362.1,5,20,2025,2025-05-15,Zaid,Medium,0
Cauliflower,Dindigul,31.2,382.5,5,20,2025,2025-05-15,Zaid,Medium,0
Rice,Chennai,32.48,632.9,5,20,2025,2025-05-16,Zaid,Medium,0
Carrot,Chennai,60.63,598.7,5,20,2025,2025-05-16,Zaid,Medium,0
Brinjal,Madurai,30.92,840.9,5,20,2025,2025-05-16,Zaid,Medium,0
Brinjal,Coimbatore,30.49,542.7,5,20,2025,2025-05-16,Zaid,Medium,0
Rice,Thanjavur,32.78,759.9,5,20,2025,2025-05-17,Zaid,Medium,0
Chilli,Tirunelveli,107.94,319.8,5,20,2025,2025-05-18,Zaid,Medium,0
Chilli,Vellore,115.2,417.7,5,20,2025,2025-05-18,Zaid,Medium,0
Carrot,Vellore,50.9,806.0,5,20,2025,2025-05-18,Zaid,Medium,0
Rice,Madurai,37.3,530.9,5,20,2025,2025-05-18,Zaid,Medium,0
Onion,Tirunelveli,29.49,513.1,5,20,2025,2025-05-18,Zaid,High,0
Tomato,Madurai,40.89,653.0,5,20,2025,2025-05-18,Zaid,Medium,0
Brinjal,Madurai,31.33,728.7,5,21,2025,2025-05-20,Zaid,Medium,0
Sugarcane,Chennai,4.12,530.6,5,21,2025,2025-05-20,Zaid,Medium,0
Lady Finger,Thanjavur,41.17,283.2,5,21,2025,2025-05-20,Zaid,Medium,0
Onion,Vellore,31.53,738.7,5,21,2025,2025-05-20,Zaid,Medium,0
Chilli,Vellore,114.85,699.4,5,21,2025,2025-05-21,Zaid,Medium,0
Sugarcane,Coimbatore,4.04,322.1,5,21,2025,2025-05-21,Zaid,Medium,0
Rice,Trichy,36.78,472.3,5,21,2025,2025-05-21,Zaid,Medium,0
Cotton,Erode,65.23,309.9,5,21,2025,2025-05-22,Zaid,Medium,0
Cotton,Vellore,51.39,638.9,5,21,2025,2025-05-22,Zaid,Medium,0
Cabbage,Thanjavur,17.41,376.2,5,21,2025,2025-05-22,Zaid,Medium,0
Cotton,Vellore,62.82,443.5,5,21,2025,2025-05-22,Zaid,Medium,0
Cauliflower,Chennai,35.72,505.9,5,21,2025,2025-05-22,Zaid,Medium,0
Chilli,Vellore,119.37,559.3,5,21,2025,2025-05-22,Zaid,Medium,0
Cabbage,Coimbatore,16.48,397.0,5,21,2025,2025-05-22,Zaid,High,0
Potato,Coimbatore,25.92,469.1,5,21,2025,2025-05-22,Zaid,Medium,0
Cauliflower,Chennai,33.56,365.5,5,21,2025,2025-05-23,Zaid,Medium,0
Potato,Salem,27.17,645.0,5,21,2025,2025-05-23,Zaid,Medium,0
Carrot,Thanjavur,58.76,771.9,5,21,2025,2025-05-23,Zaid,Medium,0
Onion,Coimbatore,28.44,438.9,5,21,2025,2025-05-23,Zaid,High,0
Banana,Trichy,55.87,628.0,5,21,2025,2025-05-23,Zaid,Low,1
Sugarcane,Tirunelveli,4.29,481.7,5,21,2025,2025-05-23,Zaid,Medium,0
Banana,Trichy,60.03,379.4,5,21,2025,2025-05-24,Zaid,Low,1
Cabbage,Thanjavur,19.34,739.8,5,21,2025,2025-05-24,Zaid,Medium,0
Brinjal,Thanjavur,27.58,148.1,5,21,2025,2025-05-24,Zaid,Medium,0
Coconut,Dindigul,37.84,347.9,5,21,2025,2025-05-24,Zaid,Low,1
Rice,Vellore,35.74,518.7,5,21,2025,2025-05-24,Zaid,Medium,0
Groundnut,Trichy,77.07,609.3,5,21,2025,2025-05-24,Zaid,Medium,0
Chilli,Dindigul,119.37,924.9,5,21,2025,2025-05-24,Zaid,Medium,0
Groundnut,Madurai,74.0,532.7,5,21,2025,2025-05-25,Zaid,Medium,0
Rice,Madurai,34.73,618.4,5,21,2025,2025-05-25,Zaid,Medium,0
Groundnut,Dindigul,77.99,632.8,5,22,2025,2025-05-26,Zaid,Medium,0
Cauliflower,Vellore,34.46,677.6,5,22,2025,2025-05-26,Zaid,Medium,0
Brinjal,Madurai,27.66,462.9,5,22,2025,2025-05-26,Zaid,Medium,0
Cauliflower,Vellore,35.19,627.1,5,22,2025,2025-05-26,Zaid,Medium,0
Lady Finger,Tirunelveli,39.96,484.0,5,22,2025,2025-05-26,Zaid,Medium,0
Cotton,Chennai,57.35,488.8,5,22,2025,2025-05-26,Zaid,Medium,0
Brinjal,Salem,29.41,466.4,5,22,2025,2025-05-27,Zaid,Medium,0
Rice,Vellore,32.29,470.5,5,22,2025,2025-05-27,Zaid,Medium,0
Brinjal,Vellore,31.19,646.2,5,22,2025,2025-05-27,Zaid,Medium,0
Cotton,Dindigul,60.3,304.7,5,22,2025,2025-05-27,Zaid,Medium,0
Rice,Dindigul,32.72,613.7,5,22,2025,2025-05-27,Zaid,Medium,0
Onion,Thanjavur,32.47,394.0,5,22,2025,2025-05-27,Zaid,Medium,0
Rice,Erode,38.3,380.4,5,22,2025,2025-05-27,Zaid,Medium,0
Banana,Trichy,52.93,364.8,5,22,2025,2025-05-27,Zaid,Low,1
Cotton,Salem,59.79,737.7,5,22,2025,2025-05-28,Zaid,Medium,0
Coconut,Madurai,35.32,384.6,5,22,2025,2025-05-28,Zaid,Low,1
Cabbage,Chennai,20.11,663.5,5,22,2025,2025-05-28,Zaid,Medium,0
Carrot,Coimbatore,55.15,121.6,5,22,2025,2025-05-28,Zaid,Medium,0
Potato,Dindigul,23.96,433.7,5,22,2025,2025-05-28,Zaid,Medium,0
Carrot,Chennai,54.16,504.7,5,22,2025,2025-05-28,Zaid,Medium,0
Banana,Thanjavur,54.92,526.6,5,22,2025,2025-05-29,Zaid,Low,1
Carrot,Dindigul,51.41,530.9,5,22,2025,2025-05-29,Zaid,Medium,0
Coconut,Dindigul,38.33,358.6,5,22,2025,2025-05-29,Zaid,Low,1
Groundnut,Chennai,74.04,750.6,5,22,2025,2025-05-30,Zaid,Medium,0
Cotton,Chennai,58.36,639.6,5,22,2025,2025-05-30,Zaid,Medium,0
Sugarcane,Salem,4.05,432.8,5,22,2025,2025-05-30,Zaid,Medium,0
Rice,Trichy,33.27,787.7,5,22,2025,2025-05-30,Zaid,Medium,0
Lady Finger,Thanjavur,41.9,514.4,5,22,2025,2025-05-31,Zaid,Medium,0
Potato,Chennai,27.53,449.0,5,22,2025,2025-05-31,Zaid,Medium,0
Potato,Dindigul,25.18,378.8,5,22,2025,2025-05-31,Zaid,Medium,0
Brinjal,Dindigul,28.67,631.0,5,22,2025,2025-05-31,Zaid,Medium,0
Banana,Tirunelveli,66.51,422.8,5,22,2025,2025-05-31,Zaid,Low,1
Brinjal,Salem,28.48,733.0,6,22,2025,2025-06-01,Kharif,Medium,0
Banana,Thanjavur,59.27,431.3,6,22,2025,2025-06-01,Kharif,Low,1
Coconut,Dindigul,27.5,619.7,6,22,2025,2025-06-01,Kharif,Medium,0
Cauliflower,Coimbatore,33.73,674.9,6,22,2025,2025-06-01,Kharif,Medium,0
Cotton,Madurai,60.8,448.1,6,23,2025,2025-06-02,Kharif,Medium,0
Potato,Coimbatore,28.04,696.0,6,23,2025,2025-06-02,Kharif,Medium,0
Lady Finger,Thanjavur,59.17,590.7,6,23,2025,2025-06-02,Kharif,Low,1
Tomato,Trichy,39.2,692.2,6,23,2025,2025-06-02,Kharif,Medium,0
Cotton,Dindigul,51.77,436.5,6,23,2025,2025-06-02,Kharif,Medium,0
Cotton,Trichy,58.89,541.4,6,23,2025,2025-06-03,Kharif,Medium,0
Onion,Trichy,39.93,261.6,6,23,2025,2025-06-03,Kharif,Medium,0
Cauliflower,Salem,37.36,287.2,6,23,2025,2025-06-03,Kharif,Medium,0
Chilli,Tirunelveli,115.32,559.6,6,23,2025,2025-06-04,Kharif,Medium,0
Sugarcane,Thanjavur,3.99,211.1,6,23,2025,2025-06-05,Kharif,Medium,0
Onion,Trichy,29.82,474.6,6,23,2025,2025-06-05,Kharif,Medium,0
Rice,Thanjavur,31.79,612.9,6,23,2025,2025-06-05,Kharif,Medium,0
Rice,Erode,32.95,247.2,6,23,2025,2025-06-05,Kharif,Medium,0
Potato,Trichy,23.98,749.3,6,23,2025,2025-06-05,Kharif,Medium,0
Brinjal,Madurai,29.85,619.1,6,23,2025,2025-06-05,Kharif,Medium,0
Carrot,Chennai,55.6,659.5,6,23,2025,2025-06-06,Kharif,Medium,0
Groundnut,Vellore,77.9,532.9,6,23,2025,2025-06-06,Kharif,Medium,0
Rice,Salem,33.23,479.1,6,23,2025,2025-06-07,Kharif,Medium,0
Sugarcane,Erode,3.75,509.4,6,23,2025,2025-06-07,Kharif,Medium,0
Carrot,Vellore,45.83,666.1,6,23,2025,2025-06-07,Kharif,High,0
Chilli,Erode,106.23,499.2,6,23,2025,2025-06-08,Kharif,Medium,0
Brinjal,Tirunelveli,28.52,584.3,6,23,2025,2025-06-08,Kharif,Medium,0
Sugarcane,Vellore,3.99,729.3,6,23,2025,2025-06-08,Kharif,Medium,0
Cauliflower,Trichy,33.33,612.2,6,24,2025,2025-06-09,Kharif,Medium,0
Cabbage,Thanjavur,18.59,960.0,6,24,2025,2025-06-09,Kharif,Medium,0
Potato,Thanjavur,26.58,352.5,6,24,2025,2025-06-09,Kharif,Medium,0
Cotton,Dindigul,62.97,478.8,6,24,2025,2025-06-10,Kharif,Medium,0
Tomato,Vellore,42.82,669.1,6,24,2025,2025-06-11,Kharif,Medium,0
Coconut,Erode,30.81,474.4,6,24,2025,2025-06-11,Kharif,Medium,0
